,Filename,Speaker,AgeGroup,Sex,Year,Annotator,Word,WordStart,WordEnd,PhraseStart,PhraseEnd,SpeakingRate,VOTStart,VOTEnd,VOT,Phone,Voicing,X.closureStart,VotCorrectionMark,PhrasePosition,FollowingVowel,PrecedingSegment,PredVOTStart,PredVOTEnd,PredVOT,ErrorVOT,ErrorVOTStart,ErrorVOTEnd,WordsFromRightEdge,SegmentsFromRightEdge,TimeFromRightEdge,WordsInPhrase,SegmentsInPhrase,SyllablesInPhrase,VoicingPrediction,ClosureAccuracy,VoicingAccuracy,CorrectionText,ClosureDur,VoicingDur,ClosureEnd,VoicingStart,VoicingEnd,VoicingStart.1,VoicingEnd.1,PercentVoicing,SyllablesFromRightEdge,PhraseDuration,VoicingClosureCorrectionCode,LocalSpeakingRate
44,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,did,585.117,585.317,584.797,585.727,7.52688172043051,585.19,585.208,0.017999999999915,d,voiced,585.1171,1,Medial,I,2,585.19,585.208,0.017999999999915,0,0,0,2,10,0.519000000000005,5,16,7,voicing throughout closure,2,1,21,0.073,0.073,585.1901,585.1171,585.1901,585.1171,585.1901,100,4,0.92999999999995,21,7.52688172043051
45,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,did,692.653,692.783,692.403,694.313,5.23560209424093,692.603,692.613,0.010000000000105,d,voiced,-,neg,Medial,I,6,692.603,692.613,0.010000000000105,0,0,0,7,23,1.69999999999993,10,28,10,-,-,-,-,-,-,-,-,-,-,-,-,8,1.90999999999997,-,5.23560209424093
46,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,did,693.513,693.603,692.403,694.313,5.23560209424093,693.484,693.489,0.004999999999995,d,voiced,-,y,Medial,I,t,693.484,693.489,0.004999999999995,0,0,0,3,11,0.823999999999955,10,28,10,-,-,-,-,-,-,-,-,-,-,-,-,4,1.90999999999997,-,5.23560209424093
47,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,did,695.053,695.163,694.593,695.163,8.77192982456063,695.003,695.013,0.009999999999991,d,voiced,-,8,Medial,I,$,695.003,695.013,0.009999999999991,0,0,0,0,2,0.149999999999977,3,9,5,-,-,-,-,-,-,-,-,-,-,-,-,1,0.57000000000005,-,8.77192982456063
48,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,did,870.648,870.798,870.568,870.958,7.69230769230796,870.707,870.729,0.022000000000048,d,voiced,870.6481,1,Medial,I,5,870.707,870.729,0.022000000000048,0,0,0,1,4,0.228999999999928,3,6,3,voicing throughout closure,2,1,21,0.059,0.059,870.7071,870.6481,870.7071,870.6481,870.7071,100,2,0.389999999999986,21,7.69230769230796
49,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,did,1620.008,1620.188,1615.49,1620.308,2.28310502283106,1619.958,1619.965,0.006999999999834,d,voiced,-,6,Medial,I,t,1619.958,1619.965,0.006999999999834,0,0,0,1,4,0.343000000000075,8,25,11,-,-,-,-,-,-,-,-,-,-,-,-,2,4.81799999999998,-,2.28310502283106
50,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,difference,1150.45,1151.31,1148.86,1151.96,3.54838709677404,1150.52,1150.53,0.009999999999991,d,voiced,1150.4501,1,Medial,I,1,1150.52,1150.53,0.009999999999991,0,0,0,2,11,1.43000000000006,10,28,11,voicing throughout closure,1,1,11,0.07,0.07,1150.5201,1150.4501,1150.5201,1150.4501,1150.5201,100,4,3.10000000000014,11,3.54838709677404
51,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,different,589.923,590.213,589.043,591.923,5.20833333333334,589.953,589.963,0.009999999999991,d,voiced,-,neg,Medial,I,v,589.953,589.963,0.009999999999991,0,0,0,7,26,1.96000000000004,13,39,15,-,-,-,-,-,-,-,-,-,-,-,-,10,2.88,-,5.20833333333334
52,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,does,1441.643,1441.803,1441.023,1441.803,2.56410256410191,1441.73,1441.739,0.009000000000015,d,voiced,-,3,Medial,V,s,1441.73,1441.739,0.009000000000015,0,0,0,0,2,0.064000000000078,2,7,2,-,-,-,-,-,-,-,-,-,-,-,-,1,0.7800000000002,-,2.56410256410191
53,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,109.046,109.176,106.844,109.316,3.64077669902911,109.081,109.086,0.004999999999995,d,voiced,-,3,Medial,5,@,109.081,109.086,0.004999999999995,0,0,0,1,5,0.230000000000004,8,21,9,-,-,-,-,-,-,-,-,-,-,-,-,2,2.47200000000001,-,3.64077669902911
54,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,450.075,450.405,447.765,450.405,5.68181818181821,450.032,450.037,0.004999999999995,d,voiced,-,6,Medial,5,2,450.032,450.037,0.004999999999995,0,0,0,0,3,0.367999999999995,13,30,15,-,-,-,-,-,-,-,-,-,-,-,-,1,2.63999999999999,-,5.68181818181821
55,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,916.707,916.947,916.497,917.547,5.71428571428534,916.753,916.767,0.01400000000001,d,voiced,916.7071,1,Medial,5,1,916.753,916.767,0.01400000000001,0,0,0,3,10,0.779999999999973,6,16,6,voicing throughout closure,1,1,11,0.046,0.046,916.7531,916.7071,916.7531,916.7071,916.7531,100,4,1.05000000000007,11,5.71428571428534
56,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,919.982,920.172,919.692,920.572,5.68181818181821,919.991,919.999,0.008000000000038,d,voiced,-,4,Medial,5,t,919.991,919.999,0.008000000000038,0,0,0,2,7,0.572999999999979,5,14,5,-,-,-,-,-,-,-,-,-,-,-,-,3,0.879999999999995,-,5.68181818181821
57,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,1059.026,1059.196,1058.456,1061.206,4.36363636363636,1059.005,1059.01,0.004999999999882,d,voiced,-,neg,Medial,5,z,1059.005,1059.01,0.004999999999882,0,0,0,8,27,2.19599999999991,11,36,12,-,-,-,-,-,-,-,-,-,-,-,-,9,2.75,-,4.36363636363636
58,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,1262.5,1262.74,1262.47,1265.41,5.78231292516996,1262.503,1262.548,0.045000000000073,d,voiced,-,3,Medial,5,2,1262.503,1262.548,0.045000000000073,0,0,0,12,36,2.86200000000008,14,38,17,-,-,-,-,-,-,-,-,-,-,-,-,16,2.94000000000005,-,5.78231292516996
59,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,don't,1264.66,1264.82,1262.47,1265.41,5.78231292516996,1264.717,1264.736,0.019000000000006,d,voiced,1264.6601,1,Medial,5,2,1264.717,1264.736,0.019000000000006,0,0,0,3,10,0.673999999999978,14,38,17,no voicing,2,2a,22a,0.057,0.057,1264.7171,0,0,0,0,100,4,2.94000000000005,22a,5.78231292516996
60,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,done,154.934,155.094,154.654,157.054,4.58333333333332,154.977,154.987,0.009999999999991,d,voiced,154.9341,1,Medial,V,2,154.977,154.987,0.009999999999991,0,0,0,7,23,2.06700000000001,10,27,11,voicing throughout closure,3,1,31,0.043,0.043,154.9771,154.9341,154.9771,154.9341,154.9771,100,9,2.40000000000001,31,4.58333333333332
61,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,done,159.797,160.137,159.367,160.137,5.19480519480513,159.749,159.756,0.007000000000005,d,voiced,-,6,Medial,V,i,159.749,159.756,0.007000000000005,0,0,0,0,2,0.381,4,11,4,-,-,-,-,-,-,-,-,-,-,-,-,1,0.77000000000001,-,5.19480519480513
62,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,done,168.106,168.366,167.746,168.796,4.76190476190484,168.151,168.162,0.010999999999996,d,voiced,168.1061,1,Medial,V,i,168.151,168.162,0.010999999999996,0,0,0,1,4,0.633999999999986,5,13,5,voicing throughout closure,1,1,11,0.045,0.045,168.1511,168.1061,168.1511,168.1061,168.1511,100,2,1.04999999999998,11,4.76190476190484
63,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,done,199.514,199.744,199.304,200.054,5.33333333333333,199.558,199.567,0.009000000000015,d,voiced,199.5141,1,Medial,V,i,199.558,199.567,0.009000000000015,0,0,0,1,5,0.486999999999995,4,10,4,voicing throughout closure,1,1,11,0.044,0.044,199.5581,199.5141,199.5581,199.5141,199.5581,100,2,0.75,11,5.33333333333333
64,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,done,1386.391,1386.591,1384.451,1387.071,6.48854961832088,1386.436,1386.448,0.012000000000171,d,voiced,1386.3911,1,Medial,V,v,1386.436,1386.448,0.012000000000171,0,0,0,2,8,0.62299999999982,14,41,17,voicing throughout closure,3,1,31,0.045,0.045,1386.4361,1386.3911,1386.4361,1386.3911,1386.4361,100,4,2.61999999999989,31,6.48854961832088
65,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,door,1192.566,1192.866,1188.616,1192.866,3.76470588235294,1192.591,1192.63453,0.043530000000146,d,voiced,-,2a,Medial,$,t,1192.591,1192.596,0.005000000000109,-0.038530000000037,0,-0.038530000000037,0,1,0.231469999999945,16,40,16,-,-,-,-,-,-,-,-,-,-,-,- ,1,4.25,-,3.76470588235294
66,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,drinking,1155.028,1155.728,1155.028,1155.728,2.85714285714267,1155.005,1155.08,0.074999999999818,d,voiced,-,x,Initial,I,N,1155.005,1155.08,0.074999999999818,0,0,0,0,6,0.648000000000138,1,7,2,-,-,-,-,-,-,-,-,-,-,-,-,2,0.700000000000045,-,2.85714285714267
67,00-M-f03-medi_2-voiced_preds-TR,00-M-f03,M,f,0,TR,driver,625.317,625.747,625.127,626.937,4.97237569060757,625.366,625.4,0.033999999999992,d,voiced,-,x,Medial,2,i,625.366,625.4,0.033999999999992,0,0,0,4,17,1.53700000000003,7,23,9,-,-,-,-,-,-,-,-,-,-,-,-,7,1.81000000000006,-,4.97237569060757
